instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
Medium,PLS,1746484539,10000,22.86008858680725,95,66997202.73164872,352.3221895479822,1370.846877831224
Medium,PLS,1394609702,10000,24.84031891822815,149,65565016.19835514,290.7443739442216,1615.1670167123395
Medium,PLS,1960127675,10000,27.106048107147217,118,59552585.75149531,383.2462853168629,2137.608832045184
Medium,PLS,1081530686,10000,27.867299795150757,136,59860095.26976262,419.5277818016962,1661.5828545291622
Medium,PLS,1302740407,10000,27.463698625564575,107,69302564.33703133,310.25643442217125,1577.0709771710997
Medium,PLS,2084654369,10000,25.36093759536743,72,56924930.64369952,445.1729319540844,1291.6679609713767
Medium,PLS,1566581934,10000,24.011784553527832,122,65964748.6024407,251.6778041021747,1782.657352048142
Medium,PLS,1357791198,10000,25.34531021118164,152,62964737.63274431,266.7605043544482,1473.4115134563244
Medium,PLS,1167425778,10000,23.156255960464478,83,56211365.56934489,474.12393330044756,1736.272891899647
Medium,PLS,1202413557,10000,23.67374873161316,134,68121290.42811641,281.564193531983,1594.0301742368913
Medium,PLS,2008052738,10000,23.873816967010498,97,57255524.31431782,452.109642320544,1293.5428945286878
Medium,PLS,595598245,10000,24.4502272605896,94,52235773.64551834,554.2397070872448,1457.95655632207
Medium,PLS,1752032165,10000,23.49495029449463,104,56054685.984237805,468.2963915219704,1608.3608900183715
Medium,PLS,1440696407,10000,23.967533588409424,106,63204652.22692267,397.6394951582974,1508.437208613301
Medium,PLS,5880883,10000,23.66479206085205,119,68764750.76175177,202.08712473067632,1565.0078577045467
Medium,PLS,846428919,10000,22.297281503677368,92,63761360.11978703,377.1144716287654,1540.9732725333452
Medium,PLS,1841261662,10000,22.90546417236328,100,58406003.681381814,448.5973182745547,1375.181911388225
Medium,PLS,1190382222,10000,23.887303352355957,114,55831610.723677486,478.9489214883326,2155.9301035016797
Medium,PLS,72124473,10000,24.334740161895752,104,61275565.73630268,409.94764231621957,1460.3458920606304
Medium,PLS,1642588603,10000,25.029086351394653,119,54754536.20694989,382.44799784291644,1573.8104435362038
Medium,PLS,1566923138,10000,22.556329488754272,93,67771046.88891363,273.47838174800114,1353.9070950737917
Medium,Graph-PMX NSGA-II,1826701614,10000,43.63877892494202,100,79858615.40002908,158.00780455460693,2313.703007329195
Medium,Graph-PMX NSGA-II,1367864806,10000,38.11631941795349,100,86019826.48609564,103.85251633776257,2876.2358136461726
Medium,Graph-PMX NSGA-II,1097657231,10000,41.05129289627075,100,87287397.29312249,79.46325450109683,2835.4603537811086
Medium,Graph-PMX NSGA-II,579362555,10000,37.85881948471069,100,80675430.80273008,145.53277345054929,2570.481094839626
Medium,Graph-PMX NSGA-II,661058651,10000,39.96564745903015,100,79838103.38753635,179.72068963329627,2967.141115507667
Medium,Graph-PMX NSGA-II,87989972,10000,37.60430932044983,100,85625853.14937112,120.22733065913665,2298.2683764185467
Medium,Graph-PMX NSGA-II,161576974,10000,38.56537222862244,100,81166623.00631136,148.32691094805563,2814.593208253268
Medium,Graph-PMX NSGA-II,35492826,10000,39.293941259384155,100,84151376.55667333,123.93890936752469,2367.673320285021
Medium,Graph-PMX NSGA-II,376383645,10000,36.037697553634644,100,82401846.3665534,159.63548405367692,2362.871977304576
Medium,Graph-PMX NSGA-II,1746484539,10000,37.258572816848755,100,89617945.76608361,114.05314101789398,2605.357757135024
Medium,Graph-PMX NSGA-II,1394609702,10000,35.572397232055664,100,82431618.93275896,122.88578685887539,2688.145910950308
Medium,Graph-PMX NSGA-II,1960127675,10000,38.08065629005432,100,79857400.24017853,160.04493587879813,2108.4006451619193
Medium,Graph-PMX NSGA-II,1081530686,10000,37.21514058113098,100,82805470.37444216,85.89740913505791,2934.765802871734
Medium,Graph-PMX NSGA-II,1302740407,10000,43.3106210231781,100,88324301.3587001,66.15846908922536,2594.0364670746753
Medium,Graph-PMX NSGA-II,2084654369,10000,38.338340759277344,100,82563430.79654674,113.7463551417154,2738.1697019862504
Medium,Graph-PMX NSGA-II,1566581934,10000,35.85324501991272,100,83506074.11197188,134.68828746463393,3248.3434111156625
Medium,Graph-PMX NSGA-II,1357791198,10000,39.11870765686035,100,84828725.44616513,112.00385978926421,3043.698270072042
Medium,Graph-PMX NSGA-II,1167425778,10000,35.92688798904419,100,84548049.61684784,155.3587796858387,2956.8676389359275
Medium,Graph-PMX NSGA-II,1202413557,10000,36.07494020462036,100,87334642.31004032,140.1292981624588,2566.6046607546837
Medium,Graph-PMX NSGA-II,2008052738,10000,36.16173505783081,100,78623428.1122941,134.5543173384779,3021.947257653208
Medium,Graph-PMX NSGA-II,595598245,10000,34.20030617713928,100,81632717.0361869,162.33465615488177,2702.7644622040057
Medium,Graph-PMX NSGA-II,1752032165,10000,36.52841591835022,100,85464000.88093823,129.70720070014525,2299.7126532144066
Medium,Graph-PMX NSGA-II,1440696407,10000,36.22309994697571,100,86954920.76013272,88.8178424010502,2972.167202414218
